NAME,B01001_002E,state,county,tract,block group
"Block Group 2, Census Tract 2103, Luzerne County, Pennsylvania",278,42,079,210300,2
"Block Group 1, Census Tract 2113.02, Luzerne County, Pennsylvania",420,42,079,211302,1
"Block Group 1, Census Tract 2117.02, Luzerne County, Pennsylvania",745,42,079,211702,1
"Block Group 1, Census Tract 2119, Luzerne County, Pennsylvania",322,42,079,211900,1
"Block Group 2, Census Tract 2130, Luzerne County, Pennsylvania",407,42,079,213000,2
"Block Group 1, Census Tract 2140, Luzerne County, Pennsylvania",622,42,079,214000,1
"Block Group 1, Census Tract 2016, Luzerne County, Pennsylvania",353,42,079,201600,1
"Block Group 2, Census Tract 2152, Luzerne County, Pennsylvania",1286,42,079,215200,2
"Block Group 1, Census Tract 2158, Luzerne County, Pennsylvania",562,42,079,215800,1
"Block Group 3, Census Tract 2168, Luzerne County, Pennsylvania",820,42,079,216800,3
"Block Group 1, Census Tract 2101, Luzerne County, Pennsylvania",922,42,079,210100,1
"Block Group 2, Census Tract 2111.01, Luzerne County, Pennsylvania",499,42,079,211101,2
"Block Group 2, Census Tract 2120, Luzerne County, Pennsylvania",398,42,079,212000,2
"Block Group 4, Census Tract 2121, Luzerne County, Pennsylvania",413,42,079,212100,4
"Block Group 2, Census Tract 2178, Luzerne County, Pennsylvania",822,42,079,217800,2
"Block Group 1, Census Tract 2005, Luzerne County, Pennsylvania",333,42,079,200500,1
"Block Group 3, Census Tract 2009, Luzerne County, Pennsylvania",230,42,079,200900,3
"Block Group 2, Census Tract 2013, Luzerne County, Pennsylvania",467,42,079,201300,2
"Block Group 1, Census Tract 2171, Luzerne County, Pennsylvania",356,42,079,217100,1
"Block Group 4, Census Tract 2153, Luzerne County, Pennsylvania",1268,42,079,215300,4
"Block Group 3, Census Tract 2153, Luzerne County, Pennsylvania",131,42,079,215300,3
"Block Group 2, Census Tract 2161, Luzerne County, Pennsylvania",614,42,079,216100,2
"Block Group 1, Census Tract 2155.02, Luzerne County, Pennsylvania",1340,42,079,215502,1
"Block Group 2, Census Tract 2157.01, Luzerne County, Pennsylvania",625,42,079,215701,2
"Block Group 2, Census Tract 2164, Luzerne County, Pennsylvania",655,42,079,216400,2
"Block Group 2, Census Tract 2172, Luzerne County, Pennsylvania",428,42,079,217200,2
"Block Group 1, Census Tract 2010, Luzerne County, Pennsylvania",644,42,079,201000,1
"Block Group 2, Census Tract 2113.04, Luzerne County, Pennsylvania",530,42,079,211304,2
"Block Group 1, Census Tract 2104, Luzerne County, Pennsylvania",691,42,079,210400,1
"Block Group 2, Census Tract 2144, Luzerne County, Pennsylvania",473,42,079,214400,2
"Block Group 2, Census Tract 2177, Luzerne County, Pennsylvania",488,42,079,217700,2
"Block Group 1, Census Tract 2112.03, Luzerne County, Pennsylvania",858,42,079,211203,1
"Block Group 3, Census Tract 2128, Luzerne County, Pennsylvania",428,42,079,212800,3
"Block Group 2, Census Tract 2132, Luzerne County, Pennsylvania",568,42,079,213200,2
"Block Group 1, Census Tract 2004, Luzerne County, Pennsylvania",596,42,079,200400,1
"Block Group 2, Census Tract 2015, Luzerne County, Pennsylvania",627,42,079,201500,2
"Block Group 1, Census Tract 2113.01, Luzerne County, Pennsylvania",866,42,079,211301,1
"Block Group 1, Census Tract 2111.02, Luzerne County, Pennsylvania",745,42,079,211102,1
"Block Group 1, Census Tract 2102, Luzerne County, Pennsylvania",641,42,079,210200,1
"Block Group 2, Census Tract 2175, Luzerne County, Pennsylvania",562,42,079,217500,2
"Block Group 1, Census Tract 2007, Luzerne County, Pennsylvania",543,42,079,200700,1
"Block Group 1, Census Tract 2014, Luzerne County, Pennsylvania",327,42,079,201400,1
"Block Group 6, Census Tract 2114, Luzerne County, Pennsylvania",673,42,079,211400,6
"Block Group 4, Census Tract 2128, Luzerne County, Pennsylvania",395,42,079,212800,4
"Block Group 2, Census Tract 2155.04, Luzerne County, Pennsylvania",409,42,079,215504,2
"Block Group 1, Census Tract 2180, Luzerne County, Pennsylvania",498,42,079,218000,1
"Block Group 1, Census Tract 9801, Luzerne County, Pennsylvania",0,42,079,980100,1
"Block Group 1, Census Tract 2108, Luzerne County, Pennsylvania",261,42,079,210800,1
"Block Group 2, Census Tract 2108, Luzerne County, Pennsylvania",364,42,079,210800,2
"Block Group 1, Census Tract 501, Montour County, Pennsylvania",708,42,093,050100,1
"Block Group 2, Census Tract 501, Montour County, Pennsylvania",574,42,093,050100,2
"Block Group 3, Census Tract 501, Montour County, Pennsylvania",670,42,093,050100,3
"Block Group 1, Census Tract 502, Montour County, Pennsylvania",1165,42,093,050200,1
"Block Group 2, Census Tract 502, Montour County, Pennsylvania",767,42,093,050200,2
"Block Group 1, Census Tract 503, Montour County, Pennsylvania",253,42,093,050300,1
"Block Group 2, Census Tract 503, Montour County, Pennsylvania",530,42,093,050300,2
"Block Group 3, Census Tract 503, Montour County, Pennsylvania",490,42,093,050300,3
"Block Group 2, Census Tract 504, Montour County, Pennsylvania",842,42,093,050400,2
"Block Group 4, Census Tract 503, Montour County, Pennsylvania",232,42,093,050300,4
"Block Group 5, Census Tract 503, Montour County, Pennsylvania",606,42,093,050300,5
"Block Group 1, Census Tract 504, Montour County, Pennsylvania",787,42,093,050400,1
"Block Group 3, Census Tract 504, Montour County, Pennsylvania",1222,42,093,050400,3
"Block Group 3, Census Tract 501, Columbia County, Pennsylvania",717,42,037,050100,3
"Block Group 2, Census Tract 513, Columbia County, Pennsylvania",839,42,037,051300,2
"Block Group 5, Census Tract 501, Columbia County, Pennsylvania",854,42,037,050100,5
"Block Group 2, Census Tract 501, Columbia County, Pennsylvania",296,42,037,050100,2
"Block Group 1, Census Tract 501, Columbia County, Pennsylvania",455,42,037,050100,1
"Block Group 1, Census Tract 506, Columbia County, Pennsylvania",530,42,037,050600,1
"Block Group 5, Census Tract 506, Columbia County, Pennsylvania",136,42,037,050600,5
"Block Group 4, Census Tract 506, Columbia County, Pennsylvania",550,42,037,050600,4
"Block Group 6, Census Tract 506, Columbia County, Pennsylvania",432,42,037,050600,6
"Block Group 2, Census Tract 508, Columbia County, Pennsylvania",808,42,037,050800,2
"Block Group 1, Census Tract 515, Columbia County, Pennsylvania",565,42,037,051500,1
"Block Group 5, Census Tract 515, Columbia County, Pennsylvania",372,42,037,051500,5
"Block Group 2, Census Tract 515, Columbia County, Pennsylvania",642,42,037,051500,2
"Block Group 3, Census Tract 515, Columbia County, Pennsylvania",269,42,037,051500,3
"Block Group 2, Census Tract 503, Columbia County, Pennsylvania",1053,42,037,050300,2
"Block Group 3, Census Tract 503, Columbia County, Pennsylvania",754,42,037,050300,3
"Block Group 3, Census Tract 511, Columbia County, Pennsylvania",680,42,037,051100,3
"Block Group 1, Census Tract 511, Columbia County, Pennsylvania",1369,42,037,051100,1
"Block Group 2, Census Tract 511, Columbia County, Pennsylvania",429,42,037,051100,2
"Block Group 3, Census Tract 504, Columbia County, Pennsylvania",421,42,037,050400,3
"Block Group 2, Census Tract 504, Columbia County, Pennsylvania",810,42,037,050400,2
"Block Group 1, Census Tract 504, Columbia County, Pennsylvania",639,42,037,050400,1
"Block Group 1, Census Tract 514, Columbia County, Pennsylvania",575,42,037,051400,1
"Block Group 1, Census Tract 502, Columbia County, Pennsylvania",516,42,037,050200,1
"Block Group 3, Census Tract 502, Columbia County, Pennsylvania",385,42,037,050200,3
"Block Group 4, Census Tract 502, Columbia County, Pennsylvania",778,42,037,050200,4
"Block Group 2, Census Tract 502, Columbia County, Pennsylvania",993,42,037,050200,2
"Block Group 1, Census Tract 512, Columbia County, Pennsylvania",739,42,037,051200,1
"Block Group 5, Census Tract 512, Columbia County, Pennsylvania",268,42,037,051200,5
"Block Group 2, Census Tract 512, Columbia County, Pennsylvania",386,42,037,051200,2
"Block Group 3, Census Tract 512, Columbia County, Pennsylvania",278,42,037,051200,3
"Block Group 4, Census Tract 512, Columbia County, Pennsylvania",400,42,037,051200,4
"Block Group 3, Census Tract 507, Columbia County, Pennsylvania",574,42,037,050700,3
"Block Group 2, Census Tract 507, Columbia County, Pennsylvania",346,42,037,050700,2
"Block Group 4, Census Tract 507, Columbia County, Pennsylvania",1044,42,037,050700,4
"Block Group 4, Census Tract 505, Columbia County, Pennsylvania",806,42,037,050500,4
"Block Group 1, Census Tract 505, Columbia County, Pennsylvania",326,42,037,050500,1
"Block Group 2, Census Tract 509, Columbia County, Pennsylvania",1187,42,037,050900,2
"Block Group 1, Census Tract 509, Columbia County, Pennsylvania",440,42,037,050900,1
"Block Group 2, Census Tract 514, Columbia County, Pennsylvania",649,42,037,051400,2
"Block Group 1, Census Tract 513, Columbia County, Pennsylvania",718,42,037,051300,1
"Block Group 4, Census Tract 501, Columbia County, Pennsylvania",369,42,037,050100,4
"Block Group 2, Census Tract 506, Columbia County, Pennsylvania",287,42,037,050600,2
"Block Group 3, Census Tract 506, Columbia County, Pennsylvania",471,42,037,050600,3
"Block Group 1, Census Tract 508, Columbia County, Pennsylvania",848,42,037,050800,1
"Block Group 4, Census Tract 515, Columbia County, Pennsylvania",576,42,037,051500,4
"Block Group 6, Census Tract 515, Columbia County, Pennsylvania",343,42,037,051500,6
"Block Group 1, Census Tract 503, Columbia County, Pennsylvania",719,42,037,050300,1
"Block Group 4, Census Tract 511, Columbia County, Pennsylvania",542,42,037,051100,4
"Block Group 1, Census Tract 507, Columbia County, Pennsylvania",709,42,037,050700,1
"Block Group 3, Census Tract 505, Columbia County, Pennsylvania",394,42,037,050500,3
"Block Group 2, Census Tract 505, Columbia County, Pennsylvania",313,42,037,050500,2
"Block Group 1, Census Tract 510, Columbia County, Pennsylvania",359,42,037,051000,1
"Block Group 3, Census Tract 510, Columbia County, Pennsylvania",475,42,037,051000,3
"Block Group 2, Census Tract 510, Columbia County, Pennsylvania",477,42,037,051000,2
"Block Group 1, Census Tract 9114, Butler County, Pennsylvania",583,42,019,911400,1
"Block Group 2, Census Tract 9114, Butler County, Pennsylvania",428,42,019,911400,2
"Block Group 3, Census Tract 9114, Butler County, Pennsylvania",687,42,019,911400,3
"Block Group 1, Census Tract 9121.02, Butler County, Pennsylvania",670,42,019,912102,1
"Block Group 2, Census Tract 9121.02, Butler County, Pennsylvania",758,42,019,912102,2
"Block Group 1, Census Tract 9119, Butler County, Pennsylvania",540,42,019,911900,1
"Block Group 2, Census Tract 9119, Butler County, Pennsylvania",529,42,019,911900,2
"Block Group 3, Census Tract 9119, Butler County, Pennsylvania",702,42,019,911900,3
"Block Group 1, Census Tract 9027, Butler County, Pennsylvania",1079,42,019,902700,1
"Block Group 1, Census Tract 9101, Butler County, Pennsylvania",663,42,019,910100,1
"Block Group 2, Census Tract 9101, Butler County, Pennsylvania",687,42,019,910100,2
"Block Group 5, Census Tract 9127, Butler County, Pennsylvania",671,42,019,912700,5
"Block Group 1, Census Tract 9127, Butler County, Pennsylvania",737,42,019,912700,1
"Block Group 3, Census Tract 9127, Butler County, Pennsylvania",506,42,019,912700,3
"Block Group 1, Census Tract 9109, Butler County, Pennsylvania",591,42,019,910900,1
"Block Group 2, Census Tract 9109, Butler County, Pennsylvania",507,42,019,910900,2
"Block Group 4, Census Tract 9109, Butler County, Pennsylvania",633,42,019,910900,4
"Block Group 3, Census Tract 9118, Butler County, Pennsylvania",502,42,019,911800,3
"Block Group 4, Census Tract 9118, Butler County, Pennsylvania",675,42,019,911800,4
"Block Group 2, Census Tract 9127, Butler County, Pennsylvania",634,42,019,912700,2
"Block Group 1, Census Tract 9118, Butler County, Pennsylvania",676,42,019,911800,1
"Block Group 5, Census Tract 9118, Butler County, Pennsylvania",613,42,019,911800,5
"Block Group 2, Census Tract 9118, Butler County, Pennsylvania",656,42,019,911800,2
"Block Group 1, Census Tract 9028, Butler County, Pennsylvania",640,42,019,902800,1
"Block Group 2, Census Tract 9028, Butler County, Pennsylvania",577,42,019,902800,2
"Block Group 1, Census Tract 9029, Butler County, Pennsylvania",908,42,019,902900,1
"Block Group 1, Census Tract 9105, Butler County, Pennsylvania",834,42,019,910500,1
"Block Group 2, Census Tract 9111, Butler County, Pennsylvania",885,42,019,911100,2
"Block Group 1, Census Tract 9111, Butler County, Pennsylvania",602,42,019,911100,1
"Block Group 3, Census Tract 9111, Butler County, Pennsylvania",909,42,019,911100,3
"Block Group 1, Census Tract 9117, Butler County, Pennsylvania",841,42,019,911700,1
"Block Group 3, Census Tract 9117, Butler County, Pennsylvania",880,42,019,911700,3
"Block Group 2, Census Tract 9117, Butler County, Pennsylvania",557,42,019,911700,2
"Block Group 2, Census Tract 9128, Butler County, Pennsylvania",548,42,019,912800,2
"Block Group 3, Census Tract 9128, Butler County, Pennsylvania",610,42,019,912800,3
"Block Group 2, Census Tract 9026, Butler County, Pennsylvania",606,42,019,902600,2
"Block Group 1, Census Tract 9026, Butler County, Pennsylvania",764,42,019,902600,1
"Block Group 1, Census Tract 9107, Butler County, Pennsylvania",776,42,019,910700,1
"Block Group 2, Census Tract 9023, Butler County, Pennsylvania",464,42,019,902300,2
"Block Group 3, Census Tract 9023, Butler County, Pennsylvania",674,42,019,902300,3
"Block Group 2, Census Tract 9030, Butler County, Pennsylvania",562,42,019,903000,2
"Block Group 3, Census Tract 9030, Butler County, Pennsylvania",780,42,019,903000,3
"Block Group 2, Census Tract 9022, Butler County, Pennsylvania",495,42,019,902200,2
"Block Group 1, Census Tract 9022, Butler County, Pennsylvania",483,42,019,902200,1
"Block Group 1, Census Tract 9110, Butler County, Pennsylvania",697,42,019,911000,1
"Block Group 3, Census Tract 9110, Butler County, Pennsylvania",539,42,019,911000,3
"Block Group 2, Census Tract 9110, Butler County, Pennsylvania",533,42,019,911000,2
"Block Group 4, Census Tract 9115.01, Butler County, Pennsylvania",394,42,019,911501,4
"Block Group 2, Census Tract 9115.01, Butler County, Pennsylvania",584,42,019,911501,2
"Block Group 3, Census Tract 9115.01, Butler County, Pennsylvania",534,42,019,911501,3
"Block Group 2, Census Tract 9115.02, Butler County, Pennsylvania",1023,42,019,911502,2
"Block Group 1, Census Tract 9115.02, Butler County, Pennsylvania",620,42,019,911502,1
"Block Group 2, Census Tract 9121.01, Butler County, Pennsylvania",1368,42,019,912101,2
"Block Group 3, Census Tract 9106, Butler County, Pennsylvania",731,42,019,910600,3
"Block Group 1, Census Tract 9106, Butler County, Pennsylvania",681,42,019,910600,1
"Block Group 2, Census Tract 9122, Butler County, Pennsylvania",770,42,019,912200,2
"Block Group 1, Census Tract 9122, Butler County, Pennsylvania",979,42,019,912200,1
"Block Group 2, Census Tract 9102, Butler County, Pennsylvania",623,42,019,910200,2
"Block Group 3, Census Tract 9102, Butler County, Pennsylvania",496,42,019,910200,3
"Block Group 4, Census Tract 9102, Butler County, Pennsylvania",689,42,019,910200,4
"Block Group 1, Census Tract 9112, Butler County, Pennsylvania",1085,42,019,911200,1
"Block Group 2, Census Tract 9112, Butler County, Pennsylvania",807,42,019,911200,2
"Block Group 3, Census Tract 9112, Butler County, Pennsylvania",934,42,019,911200,3
"Block Group 1, Census Tract 9113, Butler County, Pennsylvania",514,42,019,911300,1
"Block Group 3, Census Tract 9113, Butler County, Pennsylvania",656,42,019,911300,3
"Block Group 2, Census Tract 9113, Butler County, Pennsylvania",838,42,019,911300,2
"Block Group 4, Census Tract 9113, Butler County, Pennsylvania",624,42,019,911300,4
"Block Group 3, Census Tract 9116, Butler County, Pennsylvania",554,42,019,911600,3
"Block Group 2, Census Tract 9116, Butler County, Pennsylvania",625,42,019,911600,2
"Block Group 4, Census Tract 9116, Butler County, Pennsylvania",663,42,019,911600,4
"Block Group 1, Census Tract 9116, Butler County, Pennsylvania",619,42,019,911600,1
"Block Group 1, Census Tract 9021, Butler County, Pennsylvania",443,42,019,902100,1
"Block Group 2, Census Tract 9021, Butler County, Pennsylvania",554,42,019,902100,2
"Block Group 2, Census Tract 9031, Butler County, Pennsylvania",604,42,019,903100,2
"Block Group 1, Census Tract 9031, Butler County, Pennsylvania",669,42,019,903100,1
"Block Group 1, Census Tract 9024, Butler County, Pennsylvania",608,42,019,902400,1
"Block Group 2, Census Tract 9025, Butler County, Pennsylvania",652,42,019,902500,2
"Block Group 1, Census Tract 9025, Butler County, Pennsylvania",434,42,019,902500,1
"Block Group 2, Census Tract 9104, Butler County, Pennsylvania",710,42,019,910400,2
"Block Group 1, Census Tract 9104, Butler County, Pennsylvania",859,42,019,910400,1
"Block Group 1, Census Tract 9108, Butler County, Pennsylvania",527,42,019,910800,1
"Block Group 2, Census Tract 9108, Butler County, Pennsylvania",718,42,019,910800,2
"Block Group 2, Census Tract 9103.01, Butler County, Pennsylvania",700,42,019,910301,2
"Block Group 3, Census Tract 9103.01, Butler County, Pennsylvania",818,42,019,910301,3
"Block Group 2, Census Tract 9103.02, Butler County, Pennsylvania",729,42,019,910302,2
"Block Group 3, Census Tract 9103.02, Butler County, Pennsylvania",780,42,019,910302,3
"Block Group 2, Census Tract 9120.01, Butler County, Pennsylvania",686,42,019,912001,2
"Block Group 1, Census Tract 9120.02, Butler County, Pennsylvania",1960,42,019,912002,1
"Block Group 1, Census Tract 9123.01, Butler County, Pennsylvania",2502,42,019,912301,1
"Block Group 2, Census Tract 9123.01, Butler County, Pennsylvania",738,42,019,912301,2
"Block Group 1, Census Tract 9123.04, Butler County, Pennsylvania",1720,42,019,912304,1
"Block Group 1, Census Tract 9124.01, Butler County, Pennsylvania",1561,42,019,912401,1
"Block Group 2, Census Tract 9124.01, Butler County, Pennsylvania",3052,42,019,912401,2
"Block Group 1, Census Tract 9124.02, Butler County, Pennsylvania",1092,42,019,912402,1
"Block Group 2, Census Tract 9124.02, Butler County, Pennsylvania",911,42,019,912402,2
"Block Group 3, Census Tract 9124.02, Butler County, Pennsylvania",958,42,019,912402,3
"Block Group 4, Census Tract 9124.02, Butler County, Pennsylvania",421,42,019,912402,4
"Block Group 3, Census Tract 9109, Butler County, Pennsylvania",566,42,019,910900,3
"Block Group 1, Census Tract 9128, Butler County, Pennsylvania",730,42,019,912800,1
"Block Group 4, Census Tract 9128, Butler County, Pennsylvania",1037,42,019,912800,4
"Block Group 2, Census Tract 9107, Butler County, Pennsylvania",724,42,019,910700,2
"Block Group 1, Census Tract 9023, Butler County, Pennsylvania",843,42,019,902300,1
"Block Group 1, Census Tract 9030, Butler County, Pennsylvania",868,42,019,903000,1
"Block Group 4, Census Tract 9119, Butler County, Pennsylvania",367,42,019,911900,4
"Block Group 3, Census Tract 9101, Butler County, Pennsylvania",795,42,019,910100,3
"Block Group 4, Census Tract 9127, Butler County, Pennsylvania",1034,42,019,912700,4
"Block Group 2, Census Tract 9106, Butler County, Pennsylvania",729,42,019,910600,2
"Block Group 1, Census Tract 9102, Butler County, Pennsylvania",656,42,019,910200,1
"Block Group 2, Census Tract 9024, Butler County, Pennsylvania",445,42,019,902400,2
"Block Group 3, Census Tract 9025, Butler County, Pennsylvania",404,42,019,902500,3
"Block Group 5, Census Tract 9110, Butler County, Pennsylvania",794,42,019,911000,5
"Block Group 4, Census Tract 9110, Butler County, Pennsylvania",536,42,019,911000,4
"Block Group 1, Census Tract 9115.01, Butler County, Pennsylvania",1007,42,019,911501,1
"Block Group 3, Census Tract 9115.02, Butler County, Pennsylvania",511,42,019,911502,3
"Block Group 1, Census Tract 9121.01, Butler County, Pennsylvania",727,42,019,912101,1
"Block Group 1, Census Tract 9103.01, Butler County, Pennsylvania",1056,42,019,910301,1
"Block Group 1, Census Tract 9103.02, Butler County, Pennsylvania",730,42,019,910302,1
"Block Group 1, Census Tract 9120.01, Butler County, Pennsylvania",1924,42,019,912001,1
"Block Group 2, Census Tract 9120.02, Butler County, Pennsylvania",721,42,019,912002,2
"Block Group 1, Census Tract 9123.03, Butler County, Pennsylvania",1389,42,019,912303,1
"Block Group 1, Census Tract 9511, Jefferson County, Pennsylvania",565,42,065,951100,1
"Block Group 4, Census Tract 9511, Jefferson County, Pennsylvania",424,42,065,951100,4
"Block Group 3, Census Tract 9504, Jefferson County, Pennsylvania",232,42,065,950400,3
"Block Group 1, Census Tract 9509, Jefferson County, Pennsylvania",596,42,065,950900,1
"Block Group 1, Census Tract 9507, Jefferson County, Pennsylvania",460,42,065,950700,1
"Block Group 2, Census Tract 9507, Jefferson County, Pennsylvania",451,42,065,950700,2
"Block Group 3, Census Tract 9507, Jefferson County, Pennsylvania",471,42,065,950700,3
"Block Group 2, Census Tract 9509, Jefferson County, Pennsylvania",233,42,065,950900,2
"Block Group 4, Census Tract 9509, Jefferson County, Pennsylvania",594,42,065,950900,4
"Block Group 3, Census Tract 9509, Jefferson County, Pennsylvania",769,42,065,950900,3
"Block Group 3, Census Tract 9513, Jefferson County, Pennsylvania",313,42,065,951300,3
"Block Group 1, Census Tract 9513, Jefferson County, Pennsylvania",356,42,065,951300,1
"Block Group 2, Census Tract 9512, Jefferson County, Pennsylvania",643,42,065,951200,2
"Block Group 3, Census Tract 9512, Jefferson County, Pennsylvania",448,42,065,951200,3
"Block Group 1, Census Tract 9501, Jefferson County, Pennsylvania",404,42,065,950100,1
"Block Group 2, Census Tract 9501, Jefferson County, Pennsylvania",512,42,065,950100,2
"Block Group 3, Census Tract 9508, Jefferson County, Pennsylvania",528,42,065,950800,3
"Block Group 2, Census Tract 9508, Jefferson County, Pennsylvania",673,42,065,950800,2
"Block Group 2, Census Tract 9510, Jefferson County, Pennsylvania",604,42,065,951000,2
"Block Group 1, Census Tract 9510, Jefferson County, Pennsylvania",708,42,065,951000,1
"Block Group 2, Census Tract 9503, Jefferson County, Pennsylvania",627,42,065,950300,2
"Block Group 3, Census Tract 9510, Jefferson County, Pennsylvania",225,42,065,951000,3
"Block Group 3, Census Tract 9503, Jefferson County, Pennsylvania",580,42,065,950300,3
"Block Group 4, Census Tract 9503, Jefferson County, Pennsylvania",404,42,065,950300,4
"Block Group 5, Census Tract 9503, Jefferson County, Pennsylvania",469,42,065,950300,5
"Block Group 1, Census Tract 9503, Jefferson County, Pennsylvania",582,42,065,950300,1
"Block Group 2, Census Tract 9502, Jefferson County, Pennsylvania",587,42,065,950200,2
"Block Group 3, Census Tract 9502, Jefferson County, Pennsylvania",273,42,065,950200,3
"Block Group 1, Census Tract 9502, Jefferson County, Pennsylvania",709,42,065,950200,1
"Block Group 1, Census Tract 9505, Jefferson County, Pennsylvania",372,42,065,950500,1
"Block Group 2, Census Tract 9505, Jefferson County, Pennsylvania",621,42,065,950500,2
"Block Group 4, Census Tract 9506, Jefferson County, Pennsylvania",448,42,065,950600,4
"Block Group 1, Census Tract 9506, Jefferson County, Pennsylvania",611,42,065,950600,1
"Block Group 5, Census Tract 9506, Jefferson County, Pennsylvania",493,42,065,950600,5
"Block Group 2, Census Tract 9506, Jefferson County, Pennsylvania",659,42,065,950600,2
"Block Group 2, Census Tract 9504, Jefferson County, Pennsylvania",269,42,065,950400,2
"Block Group 2, Census Tract 9513, Jefferson County, Pennsylvania",516,42,065,951300,2
"Block Group 1, Census Tract 9512, Jefferson County, Pennsylvania",417,42,065,951200,1
"Block Group 2, Census Tract 9511, Jefferson County, Pennsylvania",460,42,065,951100,2
"Block Group 3, Census Tract 9511, Jefferson County, Pennsylvania",425,42,065,951100,3
"Block Group 1, Census Tract 9504, Jefferson County, Pennsylvania",367,42,065,950400,1
"Block Group 1, Census Tract 9508, Jefferson County, Pennsylvania",563,42,065,950800,1
"Block Group 4, Census Tract 9510, Jefferson County, Pennsylvania",613,42,065,951000,4
"Block Group 3, Census Tract 9506, Jefferson County, Pennsylvania",613,42,065,950600,3
"Block Group 4, Census Tract 107.01, Lancaster County, Pennsylvania",861,42,071,010701,4
"Block Group 2, Census Tract 107.01, Lancaster County, Pennsylvania",454,42,071,010701,2
"Block Group 1, Census Tract 107.01, Lancaster County, Pennsylvania",321,42,071,010701,1
"Block Group 3, Census Tract 107.01, Lancaster County, Pennsylvania",359,42,071,010701,3
"Block Group 3, Census Tract 109, Lancaster County, Pennsylvania",462,42,071,010900,3
"Block Group 2, Census Tract 109, Lancaster County, Pennsylvania",1159,42,071,010900,2
"Block Group 4, Census Tract 109, Lancaster County, Pennsylvania",1454,42,071,010900,4
"Block Group 1, Census Tract 109, Lancaster County, Pennsylvania",913,42,071,010900,1
"Block Group 3, Census Tract 115.04, Lancaster County, Pennsylvania",491,42,071,011504,3
"Block Group 1, Census Tract 115.04, Lancaster County, Pennsylvania",1564,42,071,011504,1
"Block Group 2, Census Tract 115.04, Lancaster County, Pennsylvania",1467,42,071,011504,2
"Block Group 2, Census Tract 126.02, Lancaster County, Pennsylvania",707,42,071,012602,2
"Block Group 3, Census Tract 126.02, Lancaster County, Pennsylvania",605,42,071,012602,3
"Block Group 4, Census Tract 127, Lancaster County, Pennsylvania",709,42,071,012700,4
"Block Group 3, Census Tract 127, Lancaster County, Pennsylvania",577,42,071,012700,3
"Block Group 1, Census Tract 127, Lancaster County, Pennsylvania",1337,42,071,012700,1
"Block Group 2, Census Tract 132.03, Lancaster County, Pennsylvania",999,42,071,013203,2
"Block Group 1, Census Tract 132.03, Lancaster County, Pennsylvania",634,42,071,013203,1
"Block Group 1, Census Tract 107.02, Lancaster County, Pennsylvania",971,42,071,010702,1
"Block Group 2, Census Tract 107.02, Lancaster County, Pennsylvania",1236,42,071,010702,2
"Block Group 3, Census Tract 122, Lancaster County, Pennsylvania",946,42,071,012200,3
"Block Group 2, Census Tract 125.02, Lancaster County, Pennsylvania",1062,42,071,012502,2
"Block Group 3, Census Tract 125.02, Lancaster County, Pennsylvania",618,42,071,012502,3
"Block Group 2, Census Tract 2, Lancaster County, Pennsylvania",781,42,071,000200,2
"Block Group 2, Census Tract 101.01, Lancaster County, Pennsylvania",1116,42,071,010101,2
"Block Group 1, Census Tract 101.01, Lancaster County, Pennsylvania",483,42,071,010101,1
"Block Group 1, Census Tract 102.02, Lancaster County, Pennsylvania",1598,42,071,010202,1
"Block Group 2, Census Tract 102.02, Lancaster County, Pennsylvania",1507,42,071,010202,2
"Block Group 2, Census Tract 129, Lancaster County, Pennsylvania",564,42,071,012900,2
"Block Group 3, Census Tract 129, Lancaster County, Pennsylvania",1970,42,071,012900,3
"Block Group 1, Census Tract 130, Lancaster County, Pennsylvania",834,42,071,013000,1
"Block Group 5, Census Tract 130, Lancaster County, Pennsylvania",381,42,071,013000,5
"Block Group 4, Census Tract 130, Lancaster County, Pennsylvania",490,42,071,013000,4
"Block Group 2, Census Tract 130, Lancaster County, Pennsylvania",957,42,071,013000,2
"Block Group 2, Census Tract 133.01, Lancaster County, Pennsylvania",877,42,071,013301,2
"Block Group 3, Census Tract 133.01, Lancaster County, Pennsylvania",707,42,071,013301,3
"Block Group 1, Census Tract 135.01, Lancaster County, Pennsylvania",1518,42,071,013501,1
"Block Group 3, Census Tract 135.01, Lancaster County, Pennsylvania",2024,42,071,013501,3
"Block Group 2, Census Tract 135.01, Lancaster County, Pennsylvania",718,42,071,013501,2
"Block Group 4, Census Tract 8, Lancaster County, Pennsylvania",318,42,071,000800,4
"Block Group 2, Census Tract 8, Lancaster County, Pennsylvania",455,42,071,000800,2
"Block Group 3, Census Tract 8, Lancaster County, Pennsylvania",572,42,071,000800,3
"Block Group 1, Census Tract 8, Lancaster County, Pennsylvania",362,42,071,000800,1
"Block Group 2, Census Tract 102.01, Lancaster County, Pennsylvania",1115,42,071,010201,2
"Block Group 3, Census Tract 123.02, Lancaster County, Pennsylvania",512,42,071,012302,3
"Block Group 1, Census Tract 108.01, Lancaster County, Pennsylvania",1424,42,071,010801,1
"Block Group 4, Census Tract 108.01, Lancaster County, Pennsylvania",712,42,071,010801,4
"Block Group 3, Census Tract 108.01, Lancaster County, Pennsylvania",657,42,071,010801,3
"Block Group 1, Census Tract 102.01, Lancaster County, Pennsylvania",432,42,071,010201,1
"Block Group 3, Census Tract 102.01, Lancaster County, Pennsylvania",786,42,071,010201,3
